linha;saving_km;cod_i;cod_j;status;motivo;metodo;tempo_ms;n_pdvs;peso_teste;t_atend_teste;t_total_teste;t_min_desloc
772;29.97;3.0;36.0;FALHA;TEMPO_TOTAL;Exato;2.987384796142578;6;8894.7;430.34000000000003;531.0066666666667;45.96666666666667
773;29.967;14.0;24.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
774;29.958;11.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
775;29.956;17.0;49.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
776;29.955;17.0;9.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
777;29.955;17.0;47.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
778;29.954;28.0;42.0;FALHA;TEMPO_TOTAL;Exato;121.6728687286377;8;4640.5;404.98999999999995;531.2733333333333;55.5
779;29.948;27.0;13.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
780;29.947;38.0;13.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
781;29.937;33.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;4.982948303222656;12;6111.0;387.35;519.5333333333333;56.18333333333334
782;29.921;45.0;10.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
783;29.921;37.0;9.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
784;29.921;45.0;9.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
785;29.907;13.0;14.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
786;29.871;11.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;6.940364837646484;12;6111.0;387.35;519.5333333333333;56.18333333333334
787;29.87;11.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;7.013797760009766;12;6884.5;417.68;549.03;56.18333333333334
788;29.849;22.0;9.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
789;29.847;17.0;1.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
790;29.842;37.0;22.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
791;29.838;41.0;1.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
792;29.838;25.0;27.0;FALHA;TEMPO_TOTAL;Exato;103.51967811584473;8;4571.0;403.98999999999995;531.99;47.36666666666666
793;29.837;41.0;38.0;FALHA;TEMPO_TOTAL;Heuristico;6.945610046386719;12;6884.5;417.68;549.03;56.18333333333334
794;29.836;9.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;8.506536483764648;12;6884.5;417.68;549.03;56.18333333333334
795;29.835;49.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;7.979631423950195;12;6884.5;417.68;549.03;56.18333333333334
796;29.826;22.0;14.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
797;29.824;17.0;14.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
798;29.822;43.0;45.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
799;29.812;43.0;5.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
800;29.81;46.0;37.0;FALHA;TEMPO_TOTAL;Heuristico;6.978034973144531;12;6578.5;404.35;539.7333333333333;48.91666666666667
801;29.796;9.0;23.0;FALHA;TEMPO_TOTAL;Heuristico;7.948160171508789;12;6816.5;413.68;549.5633333333333;56.18333333333334
802;29.796;9.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
803;29.796;49.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
804;29.795;49.0;23.0;FALHA;TEMPO_TOTAL;Heuristico;8.009672164916992;12;6816.5;413.68;549.5633333333333;56.18333333333334
805;29.775;45.0;47.0;FALHA;PESO;;0.0;12;13028.7;0.0;0.0;0.0
806;29.772;36.0;42.0;FALHA;TEMPO_TOTAL;Exato;1.9960403442382812;6;9239.2;441.34000000000003;541.1066666666667;58.61666666666667
807;29.763;49.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;4.989147186279297;12;6111.0;387.35;519.5333333333333;56.18333333333334
808;29.759;33.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;7.944583892822266;12;6884.5;417.68;549.03;56.18333333333334
809;29.754;9.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;6.015300750732422;12;6111.0;387.35;519.5333333333333;56.18333333333334
810;29.749;24.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
811;29.731;24.0;22.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
812;29.723;20.0;31.0;FALHA;LOWER_BOUND;;0.0;15;8297.0;509.35;0.0;54.66666666666667
813;29.722;20.0;43.0;FALHA;LOWER_BOUND;;0.0;15;8297.0;509.35;0.0;54.66666666666667
814;29.717;45.0;11.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
815;29.696;38.0;24.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
816;29.696;11.0;22.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
817;29.69;39.0;28.0;FALHA;ATENDIMENTO;;0.0;11;6759.0;521.99;0.0;0.0
818;29.689;33.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
819;29.688;33.0;23.0;FALHA;TEMPO_TOTAL;Heuristico;8.98289680480957;12;6816.5;413.68;549.5633333333333;56.18333333333334
820;29.671;26.0;42.0;FALHA;TEMPO_TOTAL;Exato;106.71114921569824;8;4640.5;404.98999999999995;531.2733333333333;55.5
821;29.668;17.0;24.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
822;29.667;45.0;49.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
823;29.664;23.0;14.0;FALHA;TEMPO_TOTAL;Exato;100.73184967041016;8;5278.5;426.31999999999994;551.8366666666666;56.45
824;29.641;5.0;22.0;FALHA;PESO;;0.0;9;14296.8;0.0;0.0;0.0
825;29.626;36.0;13.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
826;29.624;26.0;13.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
827;29.62;36.0;31.0;FALHA;ATENDIMENTO;;0.0;9;11357.7;558.34;0.0;0.0
828;29.619;36.0;43.0;FALHA;ATENDIMENTO;;0.0;9;11357.7;558.34;0.0;0.0
829;29.619;2.0;31.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
830;29.619;2.0;43.0;FALHA;PESO;;0.0;6;12625.8;0.0;0.0;0.0
831;29.617;29.0;48.0;FALHA;TEMPO_TOTAL;Exato;0.995635986328125;6;9171.7;436.34000000000003;533.8066666666667;58.43333333333334
832;29.617;29.0;41.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
833;29.616;20.0;35.0;FALHA;PESO;;0.0;12;12480.3;0.0;0.0;0.0
834;29.615;35.0;17.0;FALHA;PESO;;0.0;12;12480.3;0.0;0.0;0.0
835;29.615;35.0;23.0;OK;;Exato;0.0;2;7790.8;309.33;374.09666666666664;57.78333333333333
836;29.57;48.0;13.0;FALHA;TEMPO_TOTAL;Heuristico;7.018804550170898;12;6111.0;387.35;519.5333333333333;56.18333333333334
837;29.565;24.0;23.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
838;29.54;40.0;2.0;FALHA;PESO;;0.0;3;14543.199999999999;0.0;0.0;0.0
839;29.539;27.0;35.0;FALHA;PESO;;0.0;9;12005.8;0.0;0.0;0.0
840;29.538;35.0;22.0;FALHA;PESO;;0.0;4;17872.6;0.0;0.0;0.0
841;29.529;24.0;13.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
842;29.524;41.0;9.0;FALHA;TEMPO_TOTAL;Heuristico;8.163690567016602;12;6884.5;417.68;549.03;56.18333333333334
843;29.524;41.0;10.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
844;29.519;37.0;14.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
845;29.506;40.0;36.0;FALHA;PESO;;0.0;6;13275.1;0.0;0.0;0.0
846;29.489;41.0;49.0;FALHA;TEMPO_TOTAL;Heuristico;7.913827896118164;12;6884.5;417.68;549.03;56.18333333333334
847;29.489;13.0;49.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
848;29.488;13.0;47.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
849;29.488;13.0;9.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
850;29.488;13.0;10.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
851;29.483;37.0;49.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
852;29.482;2.0;38.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
853;29.474;14.0;35.0;FALHA;PESO;;0.0;9;12005.8;0.0;0.0;0.0
854;29.459;45.0;20.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
855;29.389;24.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;6.690740585327148;12;6111.0;387.35;519.5333333333333;56.18333333333334
856;29.388;24.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;7.946968078613281;12;6884.5;417.68;549.03;56.18333333333334
857;29.387;23.0;10.0;FALHA;PESO;;0.0;7;16604.5;0.0;0.0;0.0
858;29.378;41.0;47.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
859;29.369;29.0;17.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
860;29.369;15.0;45.0;FALHA;ATENDIMENTO;;0.0;8;8554.5;624.99;0.0;0.0
861;29.368;29.0;23.0;FALHA;PESO;;0.0;7;16604.5;0.0;0.0;0.0
862;29.356;28.0;41.0;FALHA;TEMPO_TOTAL;Exato;107.75089263916016;8;5346.5;430.31999999999994;551.8199999999999;56.91666666666667
863;29.346;3.0;26.0;FALHA;TEMPO_TOTAL;Exato;102.28300094604492;8;4296.0;393.98999999999995;519.14;45.96666666666667
864;29.345;3.0;29.0;FALHA;TEMPO_TOTAL;Exato;0.9968280792236328;6;8894.7;430.34000000000003;531.0066666666667;45.96666666666667
865;29.345;3.0;37.0;FALHA;TEMPO_TOTAL;Heuristico;6.984949111938477;12;5834.0;381.35;519.55;45.96666666666667
866;29.336;48.0;49.0;FALHA;TEMPO_TOTAL;Heuristico;7.5664520263671875;12;6111.0;387.35;519.5333333333333;56.18333333333334
867;29.336;48.0;9.0;FALHA;TEMPO_TOTAL;Heuristico;7.704019546508789;12;6111.0;387.35;519.5333333333333;56.18333333333334
868;29.335;48.0;47.0;FALHA;TEMPO_TOTAL;Exato;1.9936561584472656;6;9171.7;436.34000000000003;533.8066666666667;58.43333333333334
869;29.321;13.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;6.949186325073242;12;6884.5;417.68;549.03;56.18333333333334
870;29.321;45.0;41.0;FALHA;TEMPO_TOTAL;Exato;108.74605178833008;8;5346.5;430.31999999999994;551.8199999999999;56.91666666666667
871;29.321;13.0;1.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
872;29.32;41.0;11.0;FALHA;TEMPO_TOTAL;Heuristico;5.983829498291016;12;6884.5;417.68;549.03;56.18333333333334
873;29.32;13.0;38.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
874;29.311;50.0;44.0;FALHA;LOWER_BOUND;;0.0;15;8297.0;509.35;0.0;54.66666666666667
875;29.311;29.0;44.0;FALHA;ATENDIMENTO;;0.0;9;11357.7;558.34;0.0;0.0
876;29.311;47.0;44.0;FALHA;ATENDIMENTO;;0.0;9;11357.7;558.34;0.0;0.0
877;29.293;14.0;48.0;FALHA;TEMPO_TOTAL;Exato;110.17036437988281;8;4573.0;399.98999999999995;523.5899999999999;56.91666666666667
878;29.284;26.0;17.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
879;29.284;28.0;17.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
880;29.284;13.0;11.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
881;29.284;26.0;23.0;FALHA;PESO;;0.0;9;12005.8;0.0;0.0;0.0
882;29.284;28.0;23.0;FALHA;PESO;;0.0;9;12005.8;0.0;0.0;0.0
883;29.282;1.0;17.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
884;29.281;1.0;23.0;FALHA;PESO;;0.0;7;16604.5;0.0;0.0;0.0
885;29.278;27.0;41.0;FALHA;TEMPO_TOTAL;Exato;104.75468635559082;8;5346.5;430.31999999999994;551.8199999999999;56.91666666666667
886;29.277;38.0;41.0;FALHA;TEMPO_TOTAL;Heuristico;7.118701934814453;12;6884.5;417.68;549.03;56.18333333333334
887;29.271;23.0;20.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
888;29.27;22.0;35.0;FALHA;PESO;;0.0;4;17872.6;0.0;0.0;0.0
889;29.254;4.0;3.0;OK;;Exato;0.0;2;636.5;52.33;103.58;45.96666666666667
890;29.223;36.0;48.0;FALHA;TEMPO_TOTAL;Exato;1.9943714141845703;6;9171.7;436.34000000000003;533.8066666666667;58.43333333333334
891;29.222;36.0;41.0;FALHA;LOWER_BOUND;;0.0;6;9945.2;466.67;0.0;58.71666666666667
892;29.22;48.0;38.0;FALHA;TEMPO_TOTAL;Heuristico;6.101131439208984;12;6111.0;387.35;519.5333333333333;56.18333333333334
893;29.22;48.0;41.0;OK;;Exato;0.0;2;1489.5;82.33;144.48;58.03333333333333
894;29.22;48.0;1.0;FALHA;LOWER_BOUND;;0.0;7;10303.2;492.67;0.0;58.03333333333333
895;29.203;38.0;35.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
896;29.187;21.0;2.0;FALHA;TEMPO_TOTAL;Exato;0.0;3;10911.3;456.33;541.98;43.95
897;29.184;23.0;35.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
898;29.183;23.0;11.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
899;29.172;12.0;45.0;FALHA;TEMPO_TOTAL;Exato;106.11772537231445;8;4428.5;399.65999999999997;524.3266666666666;41.96666666666667
900;29.169;21.0;29.0;FALHA;TEMPO_TOTAL;Exato;1.9946098327636719;6;9643.2;454.67;555.62;43.95
901;29.132;23.0;33.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
902;29.114;32.0;7.0;FALHA;TEMPO_TOTAL;Exato;99.06506538391113;8;5521.0;435.98999999999995;558.5233333333333;44.266666666666666
903;29.114;32.0;27.0;FALHA;TEMPO_TOTAL;Exato;101.05657577514648;8;5521.0;435.98999999999995;558.5233333333333;44.266666666666666
904;29.107;23.0;9.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
905;29.107;23.0;49.0;FALHA;PESO;;0.0;13;13543.8;0.0;0.0;0.0
906;29.107;23.0;47.0;FALHA;PESO;;0.0;7;16604.5;0.0;0.0;0.0
907;29.092;23.0;42.0;OK;;Exato;0.0;3;8216.3;340.33;409.61333333333334;57.416666666666664
908;29.092;17.0;42.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
909;29.09;45.0;33.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
910;29.072;2.0;17.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
911;29.071;20.0;23.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
912;29.071;50.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
913;29.071;2.0;23.0;FALHA;PESO;;0.0;5;18298.1;0.0;0.0;0.0
914;29.071;50.0;23.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
915;29.064;50.0;38.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
916;29.061;41.0;20.0;FALHA;TEMPO_TOTAL;Heuristico;8.977413177490234;13;7242.5;443.68;577.13;56.18333333333334
917;29.053;12.0;5.0;FALHA;TEMPO_TOTAL;Exato;106.92644119262695;8;4428.5;399.65999999999997;524.3266666666666;41.96666666666667
918;29.051;48.0;10.0;FALHA;LOWER_BOUND;;0.0;7;10303.2;492.67;0.0;58.03333333333333
919;29.002;41.0;48.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
920;29.0;45.0;48.0;FALHA;LOWER_BOUND;;0.0;9;5704.5;456.31999999999994;0.0;56.91666666666667
921;28.999;23.0;1.0;FALHA;PESO;;0.0;8;17030.0;0.0;0.0;0.0
922;28.996;50.0;18.0;FALHA;PESO;;0.0;12;16345.6;0.0;0.0;0.0
923;28.996;47.0;18.0;FALHA;PESO;;0.0;6;19406.300000000003;0.0;0.0;0.0
924;28.995;29.0;18.0;FALHA;PESO;;0.0;6;19406.300000000003;0.0;0.0;0.0
925;28.97;33.0;44.0;FALHA;LOWER_BOUND;;0.0;15;8297.0;509.35;0.0;54.66666666666667
926;28.969;10.0;44.0;FALHA;ATENDIMENTO;;0.0;9;11357.7;558.34;0.0;0.0
927;28.967;46.0;14.0;FALHA;TEMPO_TOTAL;Exato;103.72734069824219;8;5040.5;416.98999999999995;542.4233333333333;48.91666666666667
928;28.954;26.0;41.0;FALHA;LOWER_BOUND;;0.0;9;5704.5;456.31999999999994;0.0;56.91666666666667
929;28.954;35.0;42.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
930;28.951;3.0;4.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
931;28.937;39.0;18.0;FALHA;PESO;;0.0;5;13136.6;0.0;0.0;0.0
932;28.929;27.0;50.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
933;28.92;23.0;17.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
934;28.918;44.0;4.0;OK;;Exato;1.9977092742919922;6;3180.5;200.32999999999998;304.1633333333333;45.96666666666667
935;28.918;18.0;4.0;FALHA;PESO;;0.0;7;13773.1;0.0;0.0;0.0
936;28.916;31.0;50.0;FALHA;ATENDIMENTO;;0.0;17;8933.5;561.6800000000001;0.0;0.0
937;28.891;13.0;20.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
938;28.89;47.0;34.0;FALHA;TEMPO_TOTAL;Exato;1.9924640655517578;6;8944.7;433.01000000000005;530.5766666666667;49.13333333333333
939;28.877;13.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;8.293628692626953;13;7242.5;443.68;577.13;56.18333333333334
940;28.869;34.0;14.0;FALHA;TEMPO_TOTAL;Exato;107.89108276367188;8;4346.0;396.65999999999997;515.6933333333333;49.13333333333333
941;28.869;28.0;48.0;FALHA;LOWER_BOUND;;0.0;9;5704.5;456.31999999999994;0.0;56.91666666666667
942;28.866;21.0;26.0;FALHA;TEMPO_TOTAL;Exato;102.73027420043945;8;5044.5;418.31999999999994;544.7533333333333;43.95
943;28.848;14.0;42.0;FALHA;PESO;;0.0;10;12431.3;0.0;0.0;0.0
944;28.847;48.0;11.0;FALHA;TEMPO_TOTAL;Heuristico;17.07315444946289;13;7242.5;443.68;577.13;56.18333333333334
945;28.842;12.0;28.0;FALHA;TEMPO_TOTAL;Exato;112.3046875;8;4428.5;399.65999999999997;524.3266666666666;41.96666666666667
946;28.834;21.0;36.0;FALHA;TEMPO_TOTAL;Exato;0.9965896606445312;6;9643.2;454.67;555.62;43.95
947;28.823;42.0;20.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
948;28.82;23.0;24.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
949;28.8;47.0;4.0;FALHA;ATENDIMENTO;;0.0;11;11994.2;610.6700000000001;0.0;0.0
950;28.796;48.0;33.0;FALHA;TEMPO_TOTAL;Heuristico;7.329463958740234;13;7242.5;443.68;577.13;56.18333333333334
951;28.791;27.0;48.0;FALHA;LOWER_BOUND;;0.0;9;5704.5;456.31999999999994;0.0;56.91666666666667
952;28.79;38.0;48.0;FALHA;TEMPO_TOTAL;Heuristico;13.447046279907227;13;7242.5;443.68;577.13;56.18333333333334
953;28.787;9.0;22.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
954;28.786;49.0;22.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
955;28.783;7.0;12.0;FALHA;TEMPO_TOTAL;Exato;113.69466781616211;8;4428.5;399.65999999999997;524.3266666666666;41.96666666666667
956;28.766;20.0;13.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
957;28.744;42.0;49.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
958;28.743;42.0;9.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
959;28.743;42.0;47.0;FALHA;PESO;;0.0;8;17030.0;0.0;0.0;0.0
960;28.743;42.0;10.0;FALHA;PESO;;0.0;8;17030.0;0.0;0.0;0.0
961;28.742;36.0;17.0;FALHA;PESO;;0.0;16;14566.7;0.0;0.0;0.0
962;28.741;36.0;23.0;FALHA;PESO;;0.0;8;17030.0;0.0;0.0;0.0
963;28.72;17.0;38.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
964;28.701;42.0;23.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
965;28.694;20.0;42.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
966;28.694;35.0;38.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
967;28.692;18.0;39.0;FALHA;PESO;;0.0;7;13773.1;0.0;0.0;0.0
968;28.692;44.0;39.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
969;28.687;45.0;35.0;FALHA;PESO;;0.0;10;12431.3;0.0;0.0;0.0
970;28.687;13.0;35.0;FALHA;PESO;;0.0;14;13969.3;0.0;0.0;0.0
971;28.687;41.0;35.0;OK;;Exato;1.0344982147216797;5;9705.8;422.65999999999997;501.46;56.2
972;28.678;42.0;11.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
973;28.678;42.0;35.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
974;28.677;37.0;23.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
975;28.677;37.0;17.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
976;28.677;6.0;45.0;FALHA;TEMPO_TOTAL;Exato;103.42717170715332;8;4769.0;409.31999999999994;533.1866666666666;38.766666666666666
977;28.676;48.0;35.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
978;28.671;25.0;7.0;FALHA;TEMPO_TOTAL;Exato;94.29645538330078;8;4571.0;403.98999999999995;531.99;47.36666666666666
979;28.658;43.0;20.0;FALHA;ATENDIMENTO;;0.0;17;8933.5;561.6800000000001;0.0;0.0
980;28.654;33.0;18.0;FALHA;PESO;;0.0;12;16345.6;0.0;0.0;0.0
981;28.654;10.0;18.0;FALHA;PESO;;0.0;6;19406.300000000003;0.0;0.0;0.0
982;28.642;17.0;23.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
983;28.641;1.0;44.0;FALHA;ATENDIMENTO;;0.0;11;11994.2;610.6700000000001;0.0;0.0
984;28.627;42.0;33.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
985;28.613;48.0;42.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
986;28.599;27.0;42.0;FALHA;PESO;;0.0;12;13920.8;0.0;0.0;0.0
987;28.587;17.0;50.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
988;28.584;37.0;44.0;FALHA;ATENDIMENTO;;0.0;17;8933.5;561.6800000000001;0.0;0.0
989;28.578;41.0;33.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
990;28.534;40.0;26.0;FALHA;ATENDIMENTO;;0.0;8;8676.4;571.3199999999999;0.0;0.0
991;28.533;40.0;37.0;FALHA;ATENDIMENTO;;0.0;12;10214.4;558.6800000000001;0.0;0.0
992;28.533;21.0;14.0;FALHA;TEMPO_TOTAL;Exato;95.74270248413086;8;5044.5;418.31999999999994;544.7533333333333;43.95
993;28.533;40.0;29.0;FALHA;PESO;;0.0;6;13275.1;0.0;0.0;0.0
994;28.525;10.0;34.0;FALHA;TEMPO_TOTAL;Exato;1.9946098327636719;6;8944.7;433.01000000000005;530.5766666666667;49.13333333333333
995;28.499;13.0;33.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
996;28.497;22.0;38.0;FALHA;PESO;;0.0;13;15834.8;0.0;0.0;0.0
997;28.494;48.0;20.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
998;28.484;48.0;24.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
999;28.483;39.0;45.0;FALHA;ATENDIMENTO;;0.0;13;7395.5;574.3199999999999;0.0;0.0
1000;28.474;42.0;13.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
1001;28.473;24.0;44.0;FALHA;ATENDIMENTO;;0.0;17;8933.5;561.6800000000001;0.0;0.0
1002;28.467;26.0;48.0;FALHA;PESO;;0.0;12;13920.8;0.0;0.0;0.0
1003;28.438;11.0;44.0;FALHA;ATENDIMENTO;;0.0;17;8933.5;561.6800000000001;0.0;0.0
1004;28.412;14.0;50.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
1005;28.411;42.0;17.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
1006;28.41;2.0;42.0;FALHA;PESO;;0.9982585906982422;7;19787.6;0.0;0.0;0.0
1007;28.41;50.0;42.0;FALHA;PESO;;0.0;16;15458.8;0.0;0.0;0.0
1008;28.399;4.0;44.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1009;28.399;14.0;23.0;FALHA;PESO;;0.0;12;13920.8;0.0;0.0;0.0
1010;28.398;4.0;18.0;FALHA;PESO;;0.0;7;13773.1;0.0;0.0;0.0
1011;28.395;41.0;42.0;SKIP;MESMA_ROTA;;0.0;0;0.0;0.0;0.0;0.0
1012;28.387;14.0;17.0;FALHA;ATENDIMENTO;;0.0;18;9968.0;735.3399999999999;0.0;0.0
1013;28.387;32.0;14.0;FALHA;TEMPO_TOTAL;Exato;94.0697193145752;8;5521.0;435.98999999999995;558.5233333333333;44.266666666666666
1014;28.383;5.0;44.0;FALHA;ATENDIMENTO;;0.0;13;7395.5;574.3199999999999;0.0;0.0
1015;28.368;47.0;46.0;FALHA;TEMPO_TOTAL;Exato;1.009225845336914;6;9639.2;453.34000000000003;549.8733333333333;48.91666666666667
1016;28.328;33.0;34.0;FALHA;TEMPO_TOTAL;Heuristico;7.929563522338867;12;5884.0;384.02000000000004;515.6033333333334;49.13333333333333
1017;28.325;1.0;18.0;FALHA;PESO;;0.0;6;19406.300000000003;0.0;0.0;0.0
1018;28.316;45.0;42.0;FALHA;PESO;;0.0;12;13920.8;0.0;0.0;0.0
